,movieId,title,genres,class
5928,27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War,Средний рейтинг
5929,27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,Средний рейтинг
5930,27713,Bukowski: Born into This (2003),Documentary,Средний рейтинг
5931,27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War,Средний рейтинг
5932,27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance,Средний рейтинг
5933,27724,Hitler: The Rise of Evil (2003),Drama,Высокий рейтинг
5934,27727,Head-On (Gegen die Wand) (2004),Drama|Romance,Средний рейтинг
5935,27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,Высокий рейтинг
5936,27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy,Средний рейтинг
5937,27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance,Высокий рейтинг
5938,27751,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller,Средний рейтинг
5939,27768,Intimate Strangers (Confidences trop intimes) (2004),Drama,Средний рейтинг
5940,27772,Ju-on: The Grudge (2002),Horror,Средний рейтинг
5941,27773,Old Boy (2003),Mystery|Thriller,Средний рейтинг
5942,27778,Ginger Snaps Back: The Beginning (2004),Fantasy|Horror,Средний рейтинг
5943,27783,"Lost Embrace (Abrazo partido, El) (2004)",Comedy|Drama,Средний рейтинг
5944,27784,One Missed Call (Chakushin ari) (2003),Horror|Mystery,Низкий рейтинг
5945,27788,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller,Средний рейтинг
5946,27790,Millions (2004),Children|Comedy|Crime|Drama|Fantasy,Средний рейтинг
5947,27792,"Saddest Music in the World, The (2003)",Comedy|Drama|Fantasy|Musical|Romance,Высокий рейтинг
5948,27793,Starship Troopers 2: Hero of the Federation (2004),Action|Horror|Sci-Fi|War,Низкий рейтинг
5949,27798,Ju-on: The Grudge 2 (2003),Horror,Низкий рейтинг
5950,27800,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003),Adventure|Animation|Fantasy|Musical|Sci-Fi,Средний рейтинг
5951,27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller,Средний рейтинг
5952,27802,Infernal Affairs 2 (Mou gaan dou II) (2003),Action|Crime|Drama|Thriller,Средний рейтинг
5953,27803,"Sea Inside, The (Mar adentro) (2004)",Drama,Высокий рейтинг
5954,27808,Spanglish (2004),Comedy|Drama|Romance,Средний рейтинг
5955,27812,Festival Express (2003),Documentary|Musical,Высокий рейтинг
5956,27815,"Chorus, The (Choristes, Les) (2004)",Drama,Средний рейтинг
5957,27816,Saints and Soldiers (2003),Action|Adventure|Drama|War,Средний рейтинг
5958,27821,"Interpreter, The (2005)",Drama|Thriller,Средний рейтинг
5959,27822,Open Water (2003),Drama|Thriller,Средний рейтинг
5960,27826,Touch of Pink (2004),Comedy|Drama|Romance,Высокий рейтинг
5961,27831,Layer Cake (2004),Crime|Drama|Thriller,Средний рейтинг
5962,27834,"Return, The (Vozvrashcheniye) (2003)",Drama,Высокий рейтинг
5963,27837,Flight of the Phoenix (2004),Action|Adventure,Средний рейтинг
5964,27838,Mean Creek (2004),Drama|Thriller,Средний рейтинг
5965,27839,"Ring Two, The (2005)",Drama|Horror|Mystery|Thriller,Низкий рейтинг
5966,27846,"Corporation, The (2003)",Documentary,Высокий рейтинг
5967,27850,"Yes Men, The (2003)",Documentary,Средний рейтинг
5968,27851,"Fond Kiss, A (Ae Fond Kiss...) (2004)",Drama|Romance,Средний рейтинг
5969,27857,As it is in Heaven (Så som i himmelen) (2004),Drama|Musical|Romance,Низкий рейтинг
5970,27867,"Football Factory, The (2004)",Action|Drama,Средний рейтинг
5971,27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),Action|Drama|War,Средний рейтинг
5972,27871,Something the Lord Made (2004),Drama,Средний рейтинг
5973,27873,Metallica: Some Kind of Monster (2004),Documentary,Средний рейтинг
5974,27875,Redemption: The Stan Tookie Williams Story (2004),Crime|Documentary|Drama,Средний рейтинг
5975,27876,Schultze Gets the Blues (2003),Comedy|Drama,Средний рейтинг
5976,27878,Born into Brothels (2004),Documentary,Средний рейтинг
5977,27879,DiG! (2004),Documentary,Средний рейтинг
5978,27882,Riding Giants (2004),Documentary,Высокий рейтинг
5979,27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),Comedy|Documentary|Drama,Средний рейтинг
5980,27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller,Средний рейтинг
5981,27912,Outfoxed: Rupert Murdoch's War on Journalism (2004),Documentary,Средний рейтинг
5982,27922,Jerry Seinfeld: 'I'm Telling You for the Last Time' (1998),Comedy|Documentary,Средний рейтинг
5983,30707,Million Dollar Baby (2004),Drama,Средний рейтинг
5984,30712,"Narrow Margin, The (1952)",Crime|Drama|Film-Noir,Высокий рейтинг
5985,30723,Vincent & Theo (1990),Drama,Средний рейтинг
5986,30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),Comedy|Crime|Drama|Horror|Mystery,Средний рейтинг
5987,30749,Hotel Rwanda (2004),Drama|War,Средний рейтинг
5988,30783,Blood and Black Lace (Sei donne per l'assassino) (1964),Horror|Thriller,Средний рейтинг
5989,30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX,Средний рейтинг
5990,30803,3-Iron (Bin-jip) (2004),Drama|Romance,Средний рейтинг
5991,30810,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy,Средний рейтинг
5992,30812,"Aviator, The (2004)",Drama,Средний рейтинг
5993,30816,"Phantom of the Opera, The (2004)",Drama|Musical|Romance,Средний рейтинг
5994,30818,Beyond the Sea (2004),Drama|Musical,Средний рейтинг
5995,30820,"Woodsman, The (2004)",Drama,Средний рейтинг
5996,30822,In Good Company (2004),Comedy|Drama,Средний рейтинг
5997,30825,Meet the Fockers (2004),Comedy,Средний рейтинг
5998,30846,"Assassination of Richard Nixon, The (2004)",Crime|Drama|Thriller,Средний рейтинг
5999,30848,"Love Song for Bobby Long, A (2004)",Drama,Средний рейтинг
6000,30850,"Merchant of Venice, The (2004)",Drama,Высокий рейтинг
6001,30867,Kamikaze Girls (Shimotsuma monogatari) (2004),Comedy,Средний рейтинг
6002,30883,Fat Albert (2004),Comedy|Fantasy,Низкий рейтинг
6003,30892,In the Realms of the Unreal (2004),Animation|Documentary,Средний рейтинг
6004,30894,White Noise (2005),Drama|Horror|Mystery|Sci-Fi|Thriller,Низкий рейтинг
6005,30898,"Upside of Anger, The (2005)",Comedy|Drama|Romance,Средний рейтинг
6006,31000,Sweet Liberty (1986),Comedy,Средний рейтинг
6007,31026,"Phantom of the Opera, The (1989)",Drama|Horror|Musical,Высокий рейтинг
6008,31035,Testament (1983),Drama,Средний рейтинг
6009,31101,Stander (2003),Action|Crime|Drama,Средний рейтинг
6010,31104,Hester Street (1975),Drama,Средний рейтинг
6011,31109,"Bigamist, The (1953)",Drama,Средний рейтинг
6012,31114,Imaginary Heroes (2004),Comedy|Drama,Средний рейтинг
6013,31116,Sergeant York (1941),Drama|War,Средний рейтинг
6014,31150,Wizards (1977),Animation|Fantasy|Sci-Fi|War,Средний рейтинг
6015,31156,Abbott and Costello Meet the Invisible Man (1951),Comedy|Sci-Fi,Средний рейтинг
6016,31162,"Life and Death of Peter Sellers, The (2004)",Comedy|Drama,Средний рейтинг
6017,31184,Appleseed (Appurushîdo) (2004),Action|Animation|Fantasy|Sci-Fi,Высокий рейтинг
6018,31193,"Many Adventures of Winnie the Pooh, The (1977)",Animation|Children|Musical,Средний рейтинг
6019,31221,Elektra (2005),Action|Adventure|Crime|Drama,Средний рейтинг
6020,31225,Coach Carter (2005),Drama,Высокий рейтинг
6021,31270,Shivers (They Came from Within) (1975),Drama|Horror|Sci-Fi,Средний рейтинг
6022,31284,"Star Is Born, A (1976)",Drama|Musical|Romance,Средний рейтинг
6023,31290,Beastmaster 2: Through the Portal of Time (1991),Action|Adventure|Fantasy|Sci-Fi,Низкий рейтинг
6024,31364,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller,Средний рейтинг
6025,31374,Hobson's Choice (1954),Comedy|Drama|Romance,Средний рейтинг
6026,31408,Summer Storm (Sommersturm) (2004),Drama|Romance,Высокий рейтинг
6027,31410,"Downfall (Untergang, Der) (2004)",Drama|War,Средний рейтинг
6028,31413,"White Sound, The (Das weiße Rauschen) (2001)",Drama,Высокий рейтинг
6029,31420,Assault on Precinct 13 (2005),Action|Crime|Drama|Thriller,Средний рейтинг
6030,31422,Are We There Yet? (2005),Children|Comedy,Низкий рейтинг
6031,31427,Hide and Seek (2005),Horror|Mystery|Thriller,Высокий рейтинг
6032,31431,Boogeyman (2005),Drama|Horror|Mystery|Thriller,Низкий рейтинг
6033,31433,"Wedding Date, The (2005)",Comedy|Romance,Высокий рейтинг
6034,31435,Rory O'Shea Was Here (Inside I'm Dancing) (2004),Drama,Высокий рейтинг
6035,31437,Nobody Knows (Dare mo shiranai) (2004),Drama,Средний рейтинг
6036,31445,Employee of the Month (2004),Comedy|Drama,Низкий рейтинг
6037,31502,Salem's Lot (1979),Drama|Horror|Mystery|Thriller,Средний рейтинг
6038,31522,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",Drama,Средний рейтинг
6039,31524,"Bitter Tears of Petra von Kant, The (bitteren Tränen der Petra von Kant, Die) (1972)",Drama,Средний рейтинг
6040,31547,Lessons of Darkness (Lektionen in Finsternis) (1992),Documentary|War,Высокий рейтинг
6041,31549,Fata Morgana (1971),Documentary|Drama|Sci-Fi,Средний рейтинг
6042,31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance,Высокий рейтинг
6043,31660,Steamboy (Suchîmubôi) (2004),Action|Animation|Drama|Sci-Fi,Средний рейтинг
6044,31682,"Nomi Song, The (2004)",Documentary|Musical,Высокий рейтинг
6045,31685,Hitch (2005),Comedy|Romance,Средний рейтинг
6046,31689,Inside Deep Throat (2005),Documentary,Высокий рейтинг
6047,31694,Bride & Prejudice (2004),Comedy|Musical|Romance,Средний рейтинг
6048,31696,Constantine (2005),Action|Fantasy|Horror|Thriller,Средний рейтинг
6049,31700,Because of Winn-Dixie (2005),Children|Comedy|Drama,Средний рейтинг
6050,31724,Pauly Shore Is Dead (2003),Comedy,Низкий рейтинг
6051,31737,Bunny Lake Is Missing (1965),Mystery|Thriller,Средний рейтинг
6052,31747,The Boyfriend School (1990),Comedy|Romance,Низкий рейтинг
6053,31770,Night and the City (1950),Film-Noir|Thriller,Средний рейтинг
6054,31804,Night Watch (Nochnoy dozor) (2004),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,Средний рейтинг
6055,31878,Kung Fu Hustle (Gong fu) (2004),Action|Comedy,Средний рейтинг
6056,31903,Zelary (2003),Drama|Romance,Высокий рейтинг
6057,31921,"Seven-Per-Cent Solution, The (1976)",Adventure|Comedy|Crime|Drama|Mystery|Thriller,Средний рейтинг
6058,31923,"Three Musketeers, The (1973)",Action|Adventure|Comedy,Средний рейтинг
6059,31930,Masculin Féminin (1966),Drama,Средний рейтинг
6060,31952,Control (Kontroll) (2003),Comedy|Crime|Drama|Mystery,Средний рейтинг
6061,31956,5x2 (2004),Drama|Romance,Средний рейтинг
6062,31963,Bed & Board (Domicile conjugal) (1970),Comedy|Drama,Средний рейтинг
6063,31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),Drama|War,Высокий рейтинг
6064,32017,"Pacifier, The (2005)",Action|Comedy,Средний рейтинг
6065,32019,Be Cool (2005),Comedy|Crime|Musical,Средний рейтинг
6066,32022,Gunner Palace (2004),Documentary|War,Средний рейтинг
6067,32025,Walk on Water (2004),Drama|Thriller,Средний рейтинг
6068,32029,Hostage (2005),Action|Crime|Drama|Thriller,Средний рейтинг
6069,32031,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX,Средний рейтинг
6070,32078,Godzilla vs. Mechagodzilla II (Gojira VS Mekagojira) (1993),Action|Drama|Sci-Fi,Средний рейтинг
6071,32139,"Agony and the Ecstasy, The (1965)",Drama,Средний рейтинг
6072,32153,Once Upon a Forest (1993),Adventure|Animation|Children|Fantasy,Низкий рейтинг
6073,32160,Twentieth Century (1934),Comedy,Средний рейтинг
6074,32170,Chronicles (Crónicas) (2004),Crime|Drama,Низкий рейтинг
6075,32174,"Green Berets, The (1968)",Action|Drama|War,Низкий рейтинг
6076,32203,Brian's Song (1971),Drama,Средний рейтинг
6077,32211,Thriller: A Cruel Picture (Thriller - en grym film) (1974),Action|Crime|Drama|Thriller,Средний рейтинг
6078,32234,Julia (1977),Drama,Высокий рейтинг
6079,32280,The 3 Penny Opera (1931),Comedy|Drama|Musical,Низкий рейтинг
6080,32289,Ice Princess (2005),Children|Comedy|Drama,Высокий рейтинг
6081,32291,Melinda and Melinda (2004),Comedy|Drama,Средний рейтинг
6082,32296,Miss Congeniality 2: Armed and Fabulous (2005),Adventure|Comedy|Crime,Средний рейтинг
6083,32298,Guess Who (2005),Comedy|Romance,Средний рейтинг
6084,32302,"League of Ordinary Gentlemen, A (2004)",Documentary,Низкий рейтинг
6085,32349,Stella Dallas (1937),Drama,Средний рейтинг
6086,32352,"Thief and the Cobbler, The (a.k.a. Arabian Knight) (1995)",Adventure|Animation|Comedy|Fantasy,Средний рейтинг
6087,32369,Panic in the Streets (1950),Crime|Drama|Film-Noir|Thriller,Средний рейтинг
6088,32371,Call Northside 777 (1948),Crime|Drama|Film-Noir,Средний рейтинг
6089,32381,Bells Are Ringing (1960),Comedy|Musical|Romance,Средний рейтинг
6090,32387,"Sword of Doom, The (Dai-bosatsu tôge) (1966)",Action|Drama,Средний рейтинг
6091,32395,Attack of the Mushroom People (Matango) (1963),Fantasy|Horror|Sci-Fi|Thriller,Средний рейтинг
6092,32444,Carmen (1983),Drama|Musical|Romance,Средний рейтинг
